"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.649823029E1,3.980576840E-1,1.173749605E0,1.208323606E0
1.650816329E1,1.933830629E-1,1.386543816E0,1.031780963E0
1.651809629E1,-6.636830963E-2,1.459823461E0,6.456314260E-1
1.652802929E1,-1.747808041E-1,1.522637175E0,3.751251966E-1
1.653796229E1,-2.882354258E-1,8.248497552E-1,1.733559108E-1
1.654789629E1,-9.174768139E-1,1.509617180E0,6.317331791E-2
1.655782929E1,-1.092939038E0,1.860403342E0,2.099261516E-1
1.656776229E1,-1.093924440E0,1.760839292E0,9.344049418E-1
1.657769529E1,-1.272132224E0,2.145453935E0,2.021432152E0
1.658762829E1,-1.052375149E0,1.957958872E0,2.917070639E0
1.659756229E1,-8.806896414E-1,1.470200515E0,3.271660999E0
1.660749529E1,-9.758520529E-1,9.670797676E-1,2.880968760E0
1.661742829E1,-1.082281464E0,8.726209223E-1,2.034552720E0
1.662736129E1,-6.893941806E-1,-4.786823094E-2,1.299473512E0
1.663729529E1,-1.125050923E0,-1.935714895E-1,2.983886772E-1
1.664722829E1,-8.922248822E-1,-4.449321806E-2,-9.284852207E-2
1.665716129E1,-8.641222867E-1,-1.578982115E-1,-1.588127160E-1
1.666709462E1,-7.920050678E-1,1.460347956E-1,1.205286562E-1
1.667702762E1,-6.400713086E-1,-1.560405511E-1,3.861243939E-1
1.668696163E1,-1.034882034E0,-6.286633909E-2,-3.389981747E-1
1.669689462E1,-1.408579194E0,-2.547666943E-1,-2.859838092E-1
1.670682762E1,-1.009778037E0,-5.624384111E-1,5.278620708E-1
1.671676063E1,-6.377965955E-1,-6.909081709E-1,9.283384556E-1
1.672669362E1,-2.614433375E-1,-6.109200150E-1,1.138272209E0
1.673662762E1,1.582871975E-1,-5.204957485E-1,8.665842569E-1
1.674656062E1,5.225567459E-1,-4.876004827E-1,3.191585720E-1
1.675649362E1,7.164017388E-1,-6.101218700E-1,-5.970065653E-2
1.676642662E1,5.086918281E-1,-7.985817236E-1,-7.983759016E-1
1.677636062E1,1.615946750E-1,-7.720166534E-1,-1.656076484E0
1.678629363E1,-1.606553198E-1,-8.944357145E-1,-2.246568666E0
1.679622662E1,-2.023187779E-1,-1.240389152E0,-1.998737354E0
1.680615962E1,-1.190784006E-1,-1.339015893E0,-1.155911504E0
1.681609263E1,1.546397044E-1,-1.280761253E0,-6.705534285E-1
1.682602662E1,5.475590014E-1,-1.199770299E0,-5.040142018E-1
1.683595962E1,7.726387972E-1,-1.080008213E0,-6.101967144E-1
1.684589262E1,8.106424829E-1,-1.015715153E0,-1.048019850E0
1.685582563E1,6.899280314E-1,-9.769644856E-1,-1.503398666E0
1.686575862E1,4.950084664E-1,-9.939600027E-1,-1.902059491E0
1.687569262E1,2.918082207E-1,-9.670850301E-1,-2.101624376E0
1.688562562E1,2.163918565E-1,-8.865823191E-1,-1.965721051E0
1.689555862E1,2.940420033E-1,-7.012483871E-1,-1.842576351E0
1.690549162E1,3.832846937E-1,-6.963776565E-1,-1.756005399E0
1.691542562E1,3.614744331E-1,-7.148302996E-1,-1.530412803E0
1.692535863E1,3.041511814E-1,-4.714943272E-1,-9.704974651E-1
1.693529162E1,3.285630143E-1,-4.225619030E-1,-4.921408457E-1
1.694522462E1,2.685479969E-1,-3.443255728E-1,-3.535162264E-1
1.695515763E1,8.452018663E-2,-2.177772081E-1,-3.251724333E-1
1.696509162E1,-1.262661635E-1,-1.288814038E-1,-2.870462483E-1
1.697502462E1,-3.458209983E-1,-4.345826089E-2,-3.165010124E-1
1.698495762E1,-4.763562139E-1,-8.019456267E-2,-1.829161084E-1
1.699489063E1,-5.639672387E-1,-1.252882898E-1,-5.204899013E-2
1.700482362E1,-5.876163755E-1,-7.294284582E-2,8.071321070E-2
1.701475762E1,-6.803759468E-1,6.904041409E-2,2.462379456E-2
1.702469063E1,-6.800539114E-1,3.221769047E-1,1.503798616E-1
1.703462362E1,-6.104288489E-1,6.060791051E-1,4.014768434E-1
1.704455662E1,-6.047422124E-1,8.429305154E-1,4.618762422E-1
1.705448962E1,-5.870520461E-1,1.153849191E0,5.031377041E-1
1.706442363E1,-4.605504591E-1,1.361466277E0,5.700953400E-1
1.707435662E1,-2.140393755E-1,1.439288040E0,8.700990182E-1
1.708428962E1,1.437514579E-1,1.597619530E0,1.319516598E0
1.709422263E1,2.519439510E-1,1.726764058E0,1.862651011E0
1.710415662E1,6.724546507E-2,1.798504132E0,2.370313291E0
1.711408962E1,-2.967771846E-1,1.717060019E0,2.738603092E0
1.712402262E1,-7.029507308E-1,1.523641727E0,2.920342741E0
1.713395563E1,-9.828376483E-1,1.386732096E0,2.975692484E0
1.714388862E1,-9.966964265E-1,1.249169916E0,2.788728349E0
1.715382262E1,-7.656848498E-1,9.590749294E-1,2.189596320E0
1.716375563E1,-5.254214795E-1,7.405451846E-1,1.421810127E0
1.717368862E1,-3.044996754E-1,6.255813235E-1,7.755033481E-1
1.718362162E1,2.249366851E-1,5.221891022E-1,5.285497034E-1
1.719355462E1,8.616568083E-1,2.629165435E-1,6.766427189E-1
1.720348863E1,1.486780733E0,1.701832116E-2,9.966432899E-1
1.721342162E1,1.898232488E0,-1.432374877E-1,1.223665531E0
1.722335462E1,2.049528462E0,-3.397109503E-1,1.149944420E0
1.723328763E1,1.874943467E0,-4.637637234E-1,8.927335900E-1
1.724322162E1,1.497276924E0,-5.044708693E-1,5.374304545E-1
1.725315462E1,1.018009528E0,-5.022992134E-1,9.720352829E-2
1.726308762E1,5.944754519E-1,-6.084577525E-1,-3.870038152E-1
1.727302062E1,3.616889163E-1,-7.761254919E-1,-8.489759517E-1
1.728295362E1,2.311702555E-1,-1.013846383E0,-1.216269972E0
1.729288762E1,2.207672184E-1,-1.164264252E0,-1.322722042E0
1.730282063E1,3.070345165E-1,-1.260681914E0,-1.232378467E0
1.731275362E1,4.159401871E-1,-1.386567789E0,-1.123737200E0
1.732268662E1,4.090102133E-1,-1.441974835E0,-1.030843070E0
1.733261963E1,3.963446325E-1,-1.448616688E0,-1.060509503E0
1.734255362E1,3.300706458E-1,-1.532359341E0,-1.157713031E0
1.735248662E1,4.608574379E-2,-1.484731430E0,-1.386592348E0
1.736241962E1,-4.627225901E-1,-1.297246892E0,-1.708925373E0
1.737235263E1,-8.808698818E-1,-1.115979114E0,-1.829426547E0
1.738228662E1,-7.467266417E-1,-1.224695810E0,-2.000499705E0
1.739221962E1,-4.026439476E-1,-1.479467182E0,-1.998140938E0
1.740215262E1,-1.343037461E-1,-1.544677670E0,-2.024683789E0
1.741208562E1,-9.411170337E-2,-1.355612630E0,-1.996472728E0
1.742201862E1,-3.062150292E-1,-1.075721619E0,-1.979688880E0
1.743195262E1,-5.955894561E-1,-7.223001176E-1,-1.934582289E0
1.744188563E1,-5.585998237E-1,-3.610451013E-1,-1.622077264E0
1.745181862E1,-2.345501289E-1,-1.611480939E-1,-1.083421233E0
1.746175162E1,4.639111828E-1,-3.791352171E-1,-4.290499735E-1
1.747168463E1,6.135212950E-1,-7.708261603E-1,1.654586613E-1
1.748161862E1,3.499956910E-1,-8.662533045E-1,2.147179449E-1
1.749155162E1,-1.088295106E-1,-7.479518527E-1,-6.216584265E-2
1.750148462E1,-7.136959398E-1,-4.842704934E-1,-4.900434494E-1
1.751141763E1,-1.034353153E0,-1.445437557E-1,-1.008716036E0
1.752135062E1,-1.053497083E0,1.339602953E-1,-1.361971477E0
1.753128462E1,-1.014665066E0,4.933886415E-1,-1.424575861E0
1.754121763E1,-8.035731992E-1,9.498170328E-1,-1.089376037E0
1.755115062E1,-2.121162628E-1,1.026903216E0,-4.655178881E-1
1.756108362E1,1.711838894E-1,9.724942893E-1,2.291652453E-1
1.757101762E1,8.436888993E-2,1.141049051E0,5.255173373E-1
1.758095063E1,-2.326288069E-1,1.188582821E0,6.122169274E-1
1.759088362E1,-7.072330123E-1,1.121885387E0,3.763010716E-1
1.760081662E1,-1.302949097E0,1.292966731E0,7.686808169E-2
1.761074963E1,-1.480180104E0,1.767741346E0,2.989348072E-1
1.762068362E1,-1.170723232E0,2.190257640E0,8.590056807E-1
1.763061662E1,-6.586268628E-1,2.292434226E0,1.679551885E0
1.764054962E1,-1.128623718E-1,2.252426991E0,2.489036912E0
1.765048263E1,3.777912711E-1,2.093606089E0,3.170035222E0
1.766041554E1,4.049806777E-1,1.658511264E0,3.359174522E0
1.767034954E1,3.426709570E-2,1.057918017E0,2.836390758E0
1.768028254E1,-4.739259649E-1,6.411992365E-1,1.831178958E0
1.769021554E1,-1.068266565E0,3.455505645E-1,7.640591776E-1
1.770014854E1,-1.590420438E0,1.310828805E-1,-1.835160327E-1
1.771008154E1,-1.994904212E0,-1.767063653E-1,-1.645971910E0
1.772001554E1,-2.263734337E0,-2.082643729E-1,-1.779980738E0
1.772994854E1,-2.309727805E0,-1.656732541E-1,-1.647712042E0
1.773988154E1,-1.958535993E0,-4.119948149E-1,-1.031248866E0
1.774981454E1,-1.508681480E0,-3.878610170E-1,-8.906712770E-2
1.775974854E1,-1.278468998E0,-3.965926641E-1,6.160427606E-1
1.776968154E1,-1.016001009E0,-4.966531420E-1,1.223864336E0
1.777961454E1,-8.709645523E-1,-6.817362285E-1,1.515858498E0
1.778954754E1,-7.985690059E-1,-7.269813985E-1,1.563488747E0
1.779948054E1,-6.050090647E-1,-6.597577143E-1,1.414551394E0
1.780941454E1,-3.318399402E-1,-7.547580117E-1,1.006302305E0
1.781934754E1,-1.639659585E-1,-8.939989275E-1,4.559091586E-1
1.782928054E1,-2.590051948E-1,-7.941916341E-1,-5.242555082E-2
1.783921354E1,-2.889055715E-1,-5.676979816E-1,-3.342847341E-1
1.784914654E1,-2.265280231E-1,-6.401455683E-1,-4.927781922E-1
1.785908054E1,-1.967047200E-1,-7.507134926E-1,-7.404375958E-1
1.786901354E1,-1.007884014E-1,-8.985860682E-1,-7.750689000E-1
1.787894654E1,-1.929098405E-1,-1.095636066E0,-8.869261354E-1
1.788887954E1,-3.132786484E-1,-1.189811906E0,-9.885764712E-1
1.789881254E1,-3.359399712E-1,-1.319079811E0,-9.705313790E-1
1.790874654E1,-2.293333893E-1,-1.316657310E0,-9.176012135E-1
1.791867954E1,-9.847192640E-2,-1.120583797E0,-9.163200885E-1
1.792861254E1,2.268332295E-2,-9.022581196E-1,-9.691566986E-1
1.793854554E1,6.482284942E-2,-7.615021902E-1,-1.116805326E0
1.794847854E1,9.918019781E-2,-7.167768377E-1,-1.224281827E0
1.795841254E1,1.505485538E-1,-5.822253889E-1,-1.284818051E0
1.796834554E1,3.169189422E-1,-4.712031358E-1,-1.111351628E0
1.797827854E1,3.784307007E-1,-2.191419482E-1,-9.214498508E-1
1.798821154E1,3.541439616E-1,-4.046156287E-2,-9.565846002E-1
1.799814454E1,2.974584218E-1,-1.417774379E-2,-1.114127301E0
1.800807854E1,1.999696225E-1,-7.419882774E-2,-1.164427974E0
1.801801154E1,5.239831558E-2,-1.634776247E-1,-1.021695685E0
1.802794454E1,-7.458516425E-2,-5.766699493E-2,-6.473826671E-1
1.803787754E1,5.052405456E-3,3.571151876E-1,-7.844624519E-2
1.804781154E1,1.102940097E-1,6.437977391E-1,2.865615141E-1
1.805774454E1,1.832775759E-1,7.352411753E-1,4.363964152E-1
1.806767754E1,1.850155329E-1,7.885636890E-1,5.577887052E-1
1.807761054E1,7.402686022E-2,7.114991409E-1,4.872952580E-1
1.808754354E1,-1.456121790E-1,6.103405559E-1,3.490781897E-1
1.809747754E1,-2.308697087E-1,6.434767270E-1,5.122014731E-1
1.810741054E1,-1.032924167E-1,5.986794537E-1,5.801543051E-1
1.811734354E1,-4.738471645E-2,7.712828279E-1,3.860144663E-1
1.812727654E1,-1.431077343E-1,9.897634560E-1,1.928856111E-1
1.813720954E1,-4.464993258E-2,9.742578095E-1,2.482710224E-1
1.814714354E1,2.935751762E-1,1.021978691E0,2.857528442E-1
1.815707654E1,6.277861623E-1,1.240603160E0,3.705146670E-1
1.816700954E1,9.805269749E-1,1.673355006E0,6.148920286E-1
1.817694254E1,1.201178163E0,2.079210244E0,1.186376667E0
1.818687554E1,1.076140938E0,2.134447137E0,1.801957498E0
1.819680954E1,9.359698029E-1,1.933578907E0,2.261636356E0
1.820674254E1,7.456998707E-1,1.801823012E0,2.971814611E0
1.821667554E1,6.726246585E-1,1.600585822E0,3.230661492E0
1.822660854E1,6.254963927E-1,1.289713340E0,3.115709910E0
1.823654154E1,7.360168085E-1,9.747536534E-1,2.901676674E0
1.824647554E1,7.559997410E-1,3.771576887E-1,2.368373185E0
1.825640854E1,7.916402015E-1,1.307864267E-1,1.869982835E0
1.826634154E1,7.425839625E-1,1.242533326E-1,1.529455029E0
1.827627454E1,6.865105531E-1,3.227253735E-2,9.390394449E-1
1.828620754E1,7.610919350E-1,-2.648847163E-1,6.733945906E-1
1.829614154E1,8.890130067E-1,-5.674553221E-1,4.990247726E-1
1.830607454E1,8.868504140E-1,-7.533394772E-1,3.914213866E-1
1.831600754E1,8.094901429E-1,-8.813081306E-1,1.659814024E-1
1.832594054E1,7.992844858E-1,-1.106360444E0,-8.848240614E-2
1.833587454E1,7.448144560E-1,-1.283529325E0,-4.838606036E-1
1.834580754E1,5.296767542E-1,-1.630528829E0,-8.333288026E-1
1.835574054E1,2.489028141E-1,-1.818015121E0,-1.159140921E0
1.836567354E1,-1.755261049E-4,-1.738585374E0,-1.397366427E0
1.837560654E1,-1.217954647E-1,-1.740480457E0,-1.569675686E0
1.838554054E1,-1.759187454E-1,-1.679531420E0,-1.553904576E0
1.839547354E1,-1.303504436E-1,-1.490922462E0,-1.301604822E0
1.840540654E1,-5.728289681E-2,-1.377319248E0,-8.942404175E-1
1.841533954E1,3.589306933E-2,-1.355417333E0,-7.984396362E-1
1.842527254E1,1.933926377E-2,-1.373443129E0,-9.494474888E-1
1.843520654E1,-1.107860073E-3,-1.385759119E0,-1.193368767E0
1.844513954E1,-1.157422534E-1,-1.446156179E0,-1.425561116E0
1.845507254E1,-2.665257191E-1,-1.531388118E0,-1.580124076E0
1.846500554E1,-2.632264825E-1,-1.470034454E0,-1.898051809E0
1.847493854E1,-8.898182231E-2,-1.362440423E0,-2.056727700E0
1.848487254E1,2.751840385E-2,-1.172049235E0,-2.059649554E0
1.849480554E1,1.345424405E-1,-8.388099825E-1,-2.000735933E0
1.850473854E1,1.321447714E-1,-6.567855746E-1,-1.846202209E0
1.851467154E1,8.414743577E-2,-4.160048354E-1,-1.630679103E0
1.852460454E1,4.614527576E-2,-2.257791227E-1,-1.328621882E0
1.853453854E1,-3.243030254E-3,-1.057135659E-1,-9.014588052E-1
1.854447154E1,-1.568845966E-1,-7.104074657E-2,-7.472998881E-1
1.855440454E1,-2.484283674E-1,-1.165467024E-1,-6.470224786E-1
1.856433754E1,-5.148056037E-1,-1.136985236E-1,-5.839397925E-1
1.857427054E1,-8.139278141E-1,7.229263544E-2,-4.197154784E-1
1.858420454E1,-9.688851685E-1,3.128166819E-1,-2.737818396E-1
1.859413754E1,-1.075462149E0,5.802045912E-1,-2.027007473E-1
1.860407054E1,-1.018927760E0,7.734299254E-1,-1.681255764E-1
1.861400354E1,-9.267816344E-1,9.133689988E-1,-6.604605496E-2
1.862393654E1,-7.606446961E-1,1.153242250E0,2.980588943E-1
1.863387054E1,-6.665320791E-1,1.404598264E0,7.615308416E-1
1.864380354E1,-6.406589538E-1,1.476958727E0,9.398340815E-1
1.865373654E1,-7.829013184E-1,1.292574382E0,6.116450697E-1
1.866367000E1,-1.052438810E0,1.021752988E0,3.600364566E-2
1.867360300E1,-1.362500504E0,9.863849348E-1,-4.290213221E-1
1.868353700E1,-1.579857151E0,1.296836418E0,-3.425427568E-1
1.869347000E1,-1.231201715E0,1.639245858E0,3.025285059E-1
1.870340300E1,-6.889315197E-1,2.251986696E0,1.430259939E0
1.871333600E1,-2.122616392E-1,2.792498049E0,2.560731962E0
1.872326900E1,3.798346902E-1,2.852381723E0,3.569224634E0
1.873320300E1,5.164411065E-1,2.696301996E0,4.188733039E0
1.874313600E1,5.510949589E-1,2.223042394E0,4.352917593E0
1.875306900E1,4.205281318E-1,1.487707078E0,3.913818594E0
1.876300200E1,1.657457231E-1,8.163964355E-1,3.021037057E0
1.877293500E1,-3.130979329E-1,6.049090773E-1,1.864760102E0
1.878286900E1,-8.276926714E-1,5.621285087E-1,9.094466865E-1
1.879280200E1,-1.036291359E0,3.664391577E-1,1.340339702E-1
1.880273500E1,-1.130946451E0,2.736356592E-1,-4.190740389E-1
1.881266800E1,-1.135261989E0,2.423062778E-1,-6.856678963E-1
1.882260100E1,-9.522985180E-1,1.858098954E-1,-6.387270337E-1
1.883253500E1,-6.630537897E-1,1.206549561E-1,-3.679565102E-1
1.884246800E1,-3.833112985E-1,-9.020850420E-2,7.328783154E-2
1.885240100E1,-1.300001954E-1,-3.703222936E-1,4.668814588E-1
1.886233400E1,-5.779431805E-2,-5.464491999E-1,7.151875645E-1
1.887226700E1,-1.287010172E-1,-8.214735729E-1,8.221705610E-1
1.888220100E1,-2.945377741E-1,-1.021979275E0,8.285387635E-1
1.889213400E1,-3.644500080E-1,-1.039675874E0,8.456635040E-1
1.890206700E1,-3.988548422E-1,-1.133981522E0,7.753022039E-1
1.891200000E1,-2.651808777E-1,-1.337087481E0,5.979959142E-1
1.892193300E1,5.523254324E-2,-1.549118046E0,3.824359703E-1
1.893186700E1,3.517745967E-1,-1.700881943E0,8.648558199E-2
1.894180000E1,5.542912663E-1,-1.878599292E0,-1.879833055E-1
1.895173300E1,6.344980350E-1,-2.181580372E0,-4.632971156E-1
1.896166600E1,6.923547721E-1,-2.370549518E0,-7.337361020E-1
1.897159900E1,6.955108067E-1,-2.558167373E0,-1.092271578E0
1.898153300E1,6.966583228E-1,-2.767181944E0,-1.419231505E0
1.899146600E1,6.542273446E-1,-2.842366027E0,-1.767595750E0
1.900139900E1,5.995211604E-1,-2.860709327E0,-2.133426797E0
1.901133200E1,5.439431929E-1,-2.768832613E0,-2.389061803E0
1.902126500E1,5.282586217E-1,-2.606970574E0,-2.499067810E0
1.903119900E1,5.328473703E-1,-2.395670326E0,-2.448751350E0
1.904113200E1,5.105815751E-1,-2.143460035E0,-2.339915371E0
1.905106500E1,3.577256735E-1,-1.873954264E0,-2.217002220E0
1.906099800E1,2.222924646E-1,-1.662937022E0,-2.044543857E0
1.907093100E1,1.281181229E-1,-1.519492543E0,-1.814315588E0
1.908086500E1,-3.824451797E-2,-1.404340986E0,-1.547349848E0
1.909079800E1,-1.567255524E-1,-1.280477078E0,-1.323446512E0
1.910073100E1,-2.584982412E-1,-1.079331105E0,-1.081509778E0
1.911066400E1,-2.819786127E-1,-8.675174725E-1,-8.580607706E-1
1.912059700E1,-3.167532467E-1,-7.048947108E-1,-6.244838011E-1
1.913053100E1,-3.801048682E-1,-5.015811753E-1,-4.108107537E-1
1.914046400E1,-2.047624389E-1,-2.410456181E-1,-1.389462161E-1
1.915039700E1,2.373311560E-1,1.479924434E-1,4.509939891E-1
1.916033000E1,4.374353193E-1,6.947889680E-1,7.818440688E-1
1.917026300E1,3.422764161E-1,1.011903938E0,1.058733119E0
1.918019700E1,8.056772467E-2,1.156803204E0,1.239837175E0
1.919013000E1,-2.331895915E-1,1.228510534E0,1.394676123E0
1.920006300E1,-5.411668984E-1,1.375509535E0,1.500600189E0
1.920999600E1,-6.520578814E-1,1.463477971E0,1.206429693E0
1.921992900E1,-5.585725976E-1,1.427214709E0,8.478807682E-1
1.922986300E1,-3.045945099E-1,1.584538724E0,6.708966601E-1
1.923979600E1,3.055783040E-1,1.974051579E0,9.083684599E-1
1.924972900E1,8.525418030E-1,2.510623078E0,1.359977576E0
1.925966200E1,1.115039978E0,2.995689962E0,1.983298951E0
1.926959500E1,1.229200359E0,3.069800497E0,2.583791041E0
1.927952900E1,1.024348348E0,2.884723257E0,3.051954795E0
1.928946200E1,6.400756940E-1,2.570310870E0,3.394194666E0
1.929939500E1,3.178139682E-1,2.182408338E0,3.433203195E0
1.930932800E1,1.680331538E-1,1.834855687E0,3.094574565E0
1.931926100E1,1.801739835E-1,1.550872210E0,2.415938530E0
1.932919500E1,2.824922906E-1,1.420864633E0,1.838412548E0
1.933912800E1,4.730488460E-1,1.334611185E0,1.249827728E0
1.934906100E1,6.635323112E-1,1.058621437E0,6.686209238E-1
1.935899400E1,7.541941208E-1,7.565975457E-1,2.199143654E-1
1.936892700E1,7.314978609E-1,4.961087662E-1,-1.096762240E-1
1.937886100E1,6.760173592E-1,2.471302307E-1,-2.155014718E-1
1.938879400E1,5.788981405E-1,8.443964124E-3,-8.317722738E-2
1.939872700E1,3.859129075E-1,-1.235458195E-1,1.287948650E-1
1.940866000E1,1.888054971E-1,-3.475023651E-1,2.650022453E-1
1.941859300E1,8.275480259E-2,-6.276155698E-1,3.439156830E-1
1.942852700E1,5.533160329E-2,-8.262928480E-1,3.263968402E-1
1.943846000E1,-1.024889544E-1,-1.014510627E0,-1.123717904E-2
1.944839300E1,-3.413753967E-1,-1.213297248E0,-4.021609676E-1
1.945832600E1,-4.804750657E-1,-1.412962121E0,-8.509645897E-1
1.946825900E1,-4.920690711E-1,-1.581410463E0,-1.250352808E0
1.947819200E1,-4.120643967E-1,-1.692880613E0,-1.527744133E0
1.948812600E1,-2.791155966E-1,-1.758816156E0,-1.691378464E0
1.949805900E1,-1.412342681E-1,-1.842509692E0,-1.868255568E0
1.950799200E1,-5.296566909E-2,-1.906039106E0,-2.053659666E0
1.951792500E1,2.385176109E-2,-1.985632575E0,-2.121641150E0
1.952785800E1,9.630327635E-2,-2.033873858E0,-2.115092268E0
1.953779200E1,1.097340932E-1,-2.100226307E0,-2.292248284E0
1.954772500E1,-5.903513376E-3,-2.152299271E0,-2.599944559E0
1.955765800E1,-1.239015860E-1,-2.166105716E0,-2.906618156E0
1.956759100E1,-2.146839031E-1,-2.053339239E0,-3.052037240E0
1.957752400E1,-2.580749941E-1,-1.868382452E0,-3.009368938E0
1.958745800E1,-2.545523390E-1,-1.617268513E0,-2.722854202E0
1.959739100E1,-1.198481865E-2,-1.270212876E0,-2.091775911E0
1.960732400E1,1.759324498E-1,-8.801094514E-1,-1.510678450E0
1.961725700E1,1.595938309E-1,-7.159570581E-1,-1.102379075E0
1.962719000E1,1.090235468E-1,-5.978409630E-1,-7.489809626E-1
1.963712400E1,2.375153616E-2,-4.801897216E-1,-5.177978432E-1
1.964705700E1,-8.306673327E-2,-3.206501967E-1,-3.832083875E-1
1.965699000E1,-1.270672321E-1,-6.473218560E-2,-3.318060994E-1
1.966692250E1,-2.068250077E-1,2.429763687E-1,-3.613175815E-1
1.967685550E1,-2.496429254E-1,4.796903694E-1,-4.397842920E-1
1.968678950E1,-3.481287115E-1,7.135667163E-1,-3.932615054E-1
1.969672250E1,-3.623646717E-1,9.634351981E-1,-2.470197183E-1
1.970665550E1,-1.867291142E-1,1.188220879E0,1.245977336E-1
1.971658850E1,-6.924214303E-2,1.444431251E0,5.293209511E-1
1.972652150E1,-3.729452815E-2,1.693800965E0,9.133631516E-1
1.973645550E1,-1.609737738E-1,1.827136193E0,1.165364113E0
1.974638850E1,-5.042192928E-1,1.855836082E0,1.030503931E0
1.975632150E1,-7.013008659E-1,1.770547425E0,5.993168002E-1
1.976625450E1,-7.633880635E-1,1.770642734E0,3.481823963E-1
1.977618750E1,-8.301346149E-1,2.159194892E0,4.599238569E-1
1.978612050E1,-5.459909609E-1,2.665932727E0,9.537007535E-1
1.979605450E1,-7.809142884E-2,3.099282158E0,1.620504363E0
1.980598750E1,3.053708009E-1,3.135146055E0,2.110753049E0
1.981592050E1,5.887247518E-1,2.801884584E0,2.594029516E0
1.982585350E1,5.243724890E-1,2.426077017E0,2.667633097E0
1.983578650E1,1.308743907E-1,1.893255338E0,2.281596411E0
1.984572050E1,-2.836649497E-1,1.169710933E0,1.457872245E0
1.985565350E1,-8.246209829E-1,8.026198107E-1,5.992483878E-1
1.986558650E1,-1.359091723E0,6.679397231E-1,-7.544779301E-2
1.987551950E1,-1.608908018E0,3.526397288E-1,-5.361651170E-1
1.988545250E1,-1.605168139E0,1.689067644E-1,-5.556778604E-1
1.989538650E1,-1.491192896E0,2.986898088E-1,-3.190656012E-1
1.990531950E1,-1.244253577E0,3.375468957E-1,2.406971240E-1
1.991525250E1,-9.421862702E-1,1.662217230E-1,9.184274250E-1
1.992518550E1,-6.962691906E-1,2.783274651E-3,1.418382490E0
1.993511850E1,-6.324893703E-1,-1.580391294E-1,1.601534826E0
1.994505250E1,-6.669815107E-1,-3.899461341E-1,1.532594399E0
1.995498550E1,-6.294559079E-1,-6.180501097E-1,1.314227791E0
1.996491850E1,-5.967521384E-1,-7.075189412E-1,1.087382137E0
1.997485150E1,-4.676698827E-1,-7.186216342E-1,8.355343723E-1
1.998478450E1,-3.131729235E-1,-7.840356052E-1,5.485530281E-1
1.999471750E1,-1.526448902E-1,-9.751448321E-1,2.278852898E-1
2.000465150E1,-4.328770492E-2,-1.205972441E0,-3.292391717E-2
2.001458450E1,9.330000021E-3,-1.437516918E0,-2.431412601E-1
2.002451750E1,8.837262467E-3,-1.715125760E0,-4.560839903E-1
2.003445050E1,8.666944038E-3,-1.935489192E0,-6.798890930E-1
2.004438350E1,6.855264667E-2,-2.154759779E0,-8.654072124E-1
2.005431750E1,1.986452098E-1,-2.287181672E0,-9.617523694E-1
2.006425050E1,3.562150819E-1,-2.301791525E0,-1.038638577E0
2.007418350E1,3.578632658E-1,-2.256072730E0,-1.320901219E0
2.008411650E1,2.318837255E-1,-2.230285925E0,-1.596215029E0
2.009404950E1,-3.147004355E-2,-2.060092773E0,-1.697620951E0
2.010398350E1,-3.002324322E-1,-1.757741438E0,-1.598996549E0
2.011391650E1,-4.827551144E-1,-1.477808327E0,-1.305413114E0
